"ATA","Rank","Year"
"27","1","01/01/2014"
"34","2","01/01/2014"
"32","3","01/01/2014"
"28","4","01/01/2014"
"22","5","01/01/2014"
"52","6","01/01/2014"
"36","7","01/01/2014"
"24","8","01/01/2014"
"49","9","01/01/2014"
"78","10","01/01/2014"
