"ATA","Rank","Year"
"2752","1","01/01/2014"
"3021","2","01/01/2014"
"6110","3","01/01/2014"
"2433","4","01/01/2014"
"7322","5","01/01/2014"
"3421","6","01/01/2014"
"500","7","01/01/2014"
"3426","8","01/01/2014"
"3411","9","01/01/2014"
"6124","10","01/01/2014"
