"ATA","Rank","Year"
"34","1","01/01/2011"
"61","2","01/01/2011"
"32","3","01/01/2011"
"30","4","01/01/2011"
"73","5","01/01/2011"
"29","6","01/01/2011"
"21","7","01/01/2011"
"76","8","01/01/2011"
"77","9","01/01/2011"
"24","10","01/01/2011"
"27","1","01/01/2014"
"34","2","01/01/2014"
"32","3","01/01/2014"
"30","4","01/01/2014"
"61","5","01/01/2014"
"73","6","01/01/2014"
"24","7","01/01/2014"
"29","8","01/01/2014"
"77","9","01/01/2014"
"28","10","01/01/2014"
