"ATA","Rank","Year"
"342","1","01/01/2014"
"282","2","01/01/2014"
"324","3","01/01/2014"
"276","4","01/01/2014"
"271","5","01/01/2014"
"361","6","01/01/2014"
"221","7","01/01/2014"
"783","8","01/01/2014"
"521","9","01/01/2014"
"341","10","01/01/2014"
