"ATA","Rank","Year"
"32","1","01/01/2014"
"27","2","01/01/2014"
"34","3","01/01/2014"
"28","4","01/01/2014"
"21","5","01/01/2014"
"22","6","01/01/2014"
"36","7","01/01/2014"
"30","8","01/01/2014"
"49","9","01/01/2014"
"29","10","01/01/2014"
